,score,extract,type
2494,0.726457399103139,Mix,same
2495,,Mix,other
2496,0.9310344827586207,tchai,same
2497,0.8092783505154639,tchai,other
2498,0.8214285714285714,sibelius,same
2499,0.49230769230769234,sibelius,other
2500,0.9642857142857143,bach,same
2501,0.6358974358974359,bach,other
2502,0.8275862068965517,mozart,same
2503,0.6752577319587629,mozart,other
2504,0.9655172413793104,glazounov,same
2505,0.6958762886597938,glazounov,other
2506,0.8108108108108109,free,same
2507,0.7096774193548387,free,other
2508,0.7441860465116279,gamme,same
2509,0.7611111111111111,gamme,other
2510,0.7937219730941704,Mix,same
2511,,Mix,other
2512,0.8275862068965517,tchai,same
2513,0.6237113402061856,tchai,other
2514,0.8888888888888888,sibelius,same
2515,0.6275510204081632,sibelius,other
2516,0.9642857142857143,bach,same
2517,0.6,bach,other
2518,0.8275862068965517,mozart,same
2519,0.4948453608247423,mozart,other
2520,0.896551724137931,glazounov,same
2521,0.7422680412371134,glazounov,other
2522,0.8108108108108109,free,same
2523,0.6935483870967742,free,other
2524,0.9318181818181818,gamme,same
2525,0.8491620111731844,gamme,other
2526,0.8475336322869955,Mix,same
2527,,Mix,other
2528,0.9655172413793104,tchai,same
2529,0.6649484536082474,tchai,other
2530,0.8888888888888888,sibelius,same
2531,0.7193877551020408,sibelius,other
2532,0.8928571428571429,bach,same
2533,0.6564102564102564,bach,other
2534,0.7241379310344828,mozart,same
2535,0.5721649484536082,mozart,other
2536,0.896551724137931,glazounov,same
2537,0.6855670103092784,glazounov,other
2538,0.7567567567567568,free,same
2539,0.6989247311827957,free,other
2540,0.8636363636363636,gamme,same
2541,0.6927374301675978,gamme,other
2542,0.8161434977578476,Mix,same
2543,,Mix,other
2544,0.9310344827586207,tchai,same
2545,0.7835051546391752,tchai,other
2546,0.8148148148148148,sibelius,same
2547,0.7959183673469388,sibelius,other
2548,1.0,bach,same
2549,0.6666666666666666,bach,other
2550,0.7586206896551724,mozart,same
2551,0.5154639175257731,mozart,other
2552,0.9310344827586207,glazounov,same
2553,0.7371134020618557,glazounov,other
2554,0.6756756756756757,free,same
2555,0.6720430107526881,free,other
2556,0.9090909090909091,gamme,same
2557,0.5698324022346368,gamme,other
2558,0.8295964125560538,Mix,same
2559,,Mix,other
2560,0.9655172413793104,tchai,same
2561,0.7164948453608248,tchai,other
2562,0.7857142857142857,sibelius,same
2563,0.5692307692307692,sibelius,other
2564,0.8928571428571429,bach,same
2565,0.7282051282051282,bach,other
2566,0.7931034482758621,mozart,same
2567,0.7680412371134021,mozart,other
2568,0.9655172413793104,glazounov,same
2569,0.788659793814433,glazounov,other
2570,0.8378378378378378,free,same
2571,0.7473118279569892,free,other
2572,0.7906976744186046,gamme,same
2573,0.8222222222222222,gamme,other
2574,0.820627802690583,Mix,same
2575,,Mix,other
2576,0.9310344827586207,tchai,same
2577,0.6597938144329897,tchai,other
2578,0.9285714285714286,sibelius,same
2579,0.7128205128205128,sibelius,other
2580,1.0,bach,same
2581,0.6820512820512821,bach,other
2582,0.8275862068965517,mozart,same
2583,0.5824742268041238,mozart,other
2584,0.896551724137931,glazounov,same
2585,0.7268041237113402,glazounov,other
2586,0.7027027027027027,free,same
2587,0.7096774193548387,free,other
2588,0.8837209302325582,gamme,same
2589,0.7833333333333333,gamme,other
2590,0.7354260089686099,Mix,same
2591,,Mix,other
2592,0.7931034482758621,tchai,same
2593,0.5618556701030928,tchai,other
2594,0.8928571428571429,sibelius,same
2595,0.5743589743589743,sibelius,other
2596,0.9642857142857143,bach,same
2597,0.6410256410256411,bach,other
2598,0.8620689655172413,mozart,same
2599,0.6597938144329897,mozart,other
2600,0.9655172413793104,glazounov,same
2601,0.7525773195876289,glazounov,other
2602,0.8378378378378378,free,same
2603,0.6344086021505376,free,other
2604,0.8372093023255814,gamme,same
2605,0.7944444444444444,gamme,other
2606,0.8026905829596412,Mix,same
2607,,Mix,other
2608,1.0,tchai,same
2609,0.7422680412371134,tchai,other
2610,0.8148148148148148,sibelius,same
2611,0.6173469387755102,sibelius,other
2612,0.9642857142857143,bach,same
2613,0.6717948717948717,bach,other
2614,0.7931034482758621,mozart,same
2615,0.6597938144329897,mozart,other
2616,0.9655172413793104,glazounov,same
2617,0.7525773195876289,glazounov,other
2618,0.7027027027027027,free,same
2619,0.6881720430107527,free,other
2620,0.8181818181818182,gamme,same
2621,0.7486033519553073,gamme,other
2622,0.7982062780269058,Mix,same
2623,,Mix,other
2624,0.8620689655172413,tchai,same
2625,0.7628865979381443,tchai,other
2626,0.8518518518518519,sibelius,same
2627,0.75,sibelius,other
2628,0.9285714285714286,bach,same
2629,0.6666666666666666,bach,other
2630,0.7931034482758621,mozart,same
2631,0.5927835051546392,mozart,other
2632,0.9655172413793104,glazounov,same
2633,0.7164948453608248,glazounov,other
2634,0.5135135135135135,free,same
2635,0.5967741935483871,free,other
2636,0.8181818181818182,gamme,same
2637,0.7877094972067039,gamme,other
2638,0.8430493273542601,Mix,same
2639,,Mix,other
2640,0.896551724137931,tchai,same
2641,0.711340206185567,tchai,other
2642,0.9259259259259259,sibelius,same
2643,0.6938775510204082,sibelius,other
2644,0.9285714285714286,bach,same
2645,0.6,bach,other
2646,0.7931034482758621,mozart,same
2647,0.5876288659793815,mozart,other
2648,0.9310344827586207,glazounov,same
2649,0.6752577319587629,glazounov,other
2650,0.7297297297297297,free,same
2651,0.6827956989247311,free,other
2652,0.6590909090909091,gamme,same
2653,0.7430167597765364,gamme,other
2654,0.8161434977578476,Mix,same
2655,,Mix,other
2656,0.7586206896551724,tchai,same
2657,0.6082474226804123,tchai,other
2658,0.8214285714285714,sibelius,same
2659,0.5025641025641026,sibelius,other
2660,1.0,bach,same
2661,0.6564102564102564,bach,other
2662,0.8275862068965517,mozart,same
2663,0.7989690721649485,mozart,other
2664,1.0,glazounov,same
2665,0.6494845360824743,glazounov,other
2666,0.6216216216216216,free,same
2667,0.7096774193548387,free,other
2668,0.8837209302325582,gamme,same
2669,0.7666666666666667,gamme,other
2670,0.7982062780269058,Mix,same
2671,,Mix,other
2672,0.896551724137931,tchai,same
2673,0.6649484536082474,tchai,other
2674,0.9285714285714286,sibelius,same
2675,0.5846153846153846,sibelius,other
2676,1.0,bach,same
2677,0.6512820512820513,bach,other
2678,0.9655172413793104,mozart,same
2679,0.7835051546391752,mozart,other
2680,0.896551724137931,glazounov,same
2681,0.7164948453608248,glazounov,other
2682,0.7297297297297297,free,same
2683,0.7419354838709677,free,other
2684,0.8837209302325582,gamme,same
2685,0.8277777777777777,gamme,other
2686,0.7937219730941704,Mix,same
2687,,Mix,other
2688,0.9310344827586207,tchai,same
2689,0.8041237113402062,tchai,other
2690,0.9259259259259259,sibelius,same
2691,0.673469387755102,sibelius,other
2692,0.9642857142857143,bach,same
2693,0.6564102564102564,bach,other
2694,0.9655172413793104,mozart,same
2695,0.6804123711340206,mozart,other
2696,0.9655172413793104,glazounov,same
2697,0.7319587628865979,glazounov,other
2698,0.7297297297297297,free,same
2699,0.7634408602150538,free,other
2700,0.9545454545454546,gamme,same
2701,0.7597765363128491,gamme,other
2702,0.8026905829596412,Mix,same
2703,,Mix,other
2704,0.8275862068965517,tchai,same
2705,0.7783505154639175,tchai,other
2706,0.7142857142857143,sibelius,same
2707,0.6205128205128205,sibelius,other
2708,0.9285714285714286,bach,same
2709,0.6307692307692307,bach,other
2710,0.7241379310344828,mozart,same
2711,0.5154639175257731,mozart,other
2712,0.8620689655172413,glazounov,same
2713,0.6752577319587629,glazounov,other
2714,0.6486486486486487,free,same
2715,0.6236559139784946,free,other
2716,0.8837209302325582,gamme,same
2717,0.7277777777777777,gamme,other
2718,0.7713004484304933,Mix,same
2719,,Mix,other
2720,0.896551724137931,tchai,same
2721,0.7268041237113402,tchai,other
2722,0.7857142857142857,sibelius,same
2723,0.6666666666666666,sibelius,other
2724,0.8928571428571429,bach,same
2725,0.7794871794871795,bach,other
2726,0.8275862068965517,mozart,same
2727,0.4896907216494845,mozart,other
2728,1.0,glazounov,same
2729,0.6804123711340206,glazounov,other
2730,0.7837837837837838,free,same
2731,0.6774193548387096,free,other
2732,0.7441860465116279,gamme,same
2733,0.75,gamme,other
2734,0.726457399103139,Mix,same
2735,,Mix,other
2736,0.896551724137931,tchai,same
2737,0.711340206185567,tchai,other
2738,0.9642857142857143,sibelius,same
2739,0.7384615384615385,sibelius,other
2740,0.8928571428571429,bach,same
2741,0.6307692307692307,bach,other
2742,0.8620689655172413,mozart,same
2743,0.6185567010309279,mozart,other
2744,0.9655172413793104,glazounov,same
2745,0.7422680412371134,glazounov,other
2746,0.6486486486486487,free,same
2747,0.6720430107526881,free,other
2748,0.8837209302325582,gamme,same
2749,0.7611111111111111,gamme,other
2750,0.7533632286995515,Mix,same
2751,,Mix,other
2752,0.8620689655172413,tchai,same
2753,0.5824742268041238,tchai,other
2754,0.8214285714285714,sibelius,same
2755,0.49743589743589745,sibelius,other
2756,0.9642857142857143,bach,same
2757,0.6871794871794872,bach,other
2758,0.7931034482758621,mozart,same
2759,0.6701030927835051,mozart,other
2760,0.9655172413793104,glazounov,same
2761,0.711340206185567,glazounov,other
2762,0.6486486486486487,free,same
2763,0.7634408602150538,free,other
2764,0.9534883720930233,gamme,same
2765,0.7,gamme,other
2766,0.8071748878923767,Mix,same
2767,,Mix,other
2768,0.896551724137931,tchai,same
2769,0.6443298969072165,tchai,other
2770,0.9285714285714286,sibelius,same
2771,0.6512820512820513,sibelius,other
2772,0.9285714285714286,bach,same
2773,0.5743589743589743,bach,other
2774,0.7586206896551724,mozart,same
2775,0.654639175257732,mozart,other
2776,0.8620689655172413,glazounov,same
2777,0.7319587628865979,glazounov,other
2778,0.7297297297297297,free,same
2779,0.6827956989247311,free,other
2780,0.7906976744186046,gamme,same
2781,0.7388888888888889,gamme,other
2782,0.7668161434977578,Mix,same
2783,,Mix,other
2784,0.896551724137931,tchai,same
2785,0.7577319587628866,tchai,other
2786,0.9285714285714286,sibelius,same
2787,0.7128205128205128,sibelius,other
2788,0.9642857142857143,bach,same
2789,0.6820512820512821,bach,other
2790,0.896551724137931,mozart,same
2791,0.6804123711340206,mozart,other
2792,0.9655172413793104,glazounov,same
2793,0.7577319587628866,glazounov,other
2794,0.8918918918918919,free,same
2795,0.8010752688172043,free,other
2796,0.8372093023255814,gamme,same
2797,0.7611111111111111,gamme,other
2798,0.7937219730941704,Mix,same
2799,,Mix,other
2800,0.9655172413793104,tchai,same
2801,0.7783505154639175,tchai,other
2802,0.9285714285714286,sibelius,same
2803,0.5897435897435898,sibelius,other
2804,0.9285714285714286,bach,same
2805,0.558974358974359,bach,other
2806,0.8275862068965517,mozart,same
2807,0.8195876288659794,mozart,other
2808,0.8620689655172413,glazounov,same
2809,0.6907216494845361,glazounov,other
2810,0.5675675675675675,free,same
2811,0.6182795698924731,free,other
2812,0.8372093023255814,gamme,same
2813,0.6611111111111111,gamme,other
2814,0.7937219730941704,Mix,same
2815,,Mix,other
2816,0.9310344827586207,tchai,same
2817,0.6597938144329897,tchai,other
2818,0.8518518518518519,sibelius,same
2819,0.6428571428571429,sibelius,other
2820,0.8928571428571429,bach,same
2821,0.6717948717948717,bach,other
2822,0.8620689655172413,mozart,same
2823,0.7010309278350515,mozart,other
2824,0.9310344827586207,glazounov,same
2825,0.711340206185567,glazounov,other
2826,0.7297297297297297,free,same
2827,0.7204301075268817,free,other
2828,0.9318181818181818,gamme,same
2829,0.7150837988826816,gamme,other
2830,0.7982062780269058,Mix,same
2831,,Mix,other
2832,0.7931034482758621,tchai,same
2833,0.6443298969072165,tchai,other
2834,0.8518518518518519,sibelius,same
2835,0.5255102040816326,sibelius,other
2836,1.0,bach,same
2837,0.6871794871794872,bach,other
2838,0.7586206896551724,mozart,same
2839,0.5876288659793815,mozart,other
2840,0.9310344827586207,glazounov,same
2841,0.7731958762886598,glazounov,other
2842,0.8648648648648649,free,same
2843,0.6827956989247311,free,other
2844,0.9090909090909091,gamme,same
2845,0.7653631284916201,gamme,other
2846,0.874439461883408,Mix,same
2847,,Mix,other
2848,1.0,tchai,same
2849,0.6494845360824743,tchai,other
2850,0.9642857142857143,sibelius,same
2851,0.517948717948718,sibelius,other
2852,0.9285714285714286,bach,same
2853,0.7230769230769231,bach,other
2854,0.7241379310344828,mozart,same
2855,0.6288659793814433,mozart,other
2856,0.9655172413793104,glazounov,same
2857,0.7216494845360825,glazounov,other
2858,0.7297297297297297,free,same
2859,0.7634408602150538,free,other
2860,0.813953488372093,gamme,same
2861,0.7277777777777777,gamme,other
2862,0.8161434977578476,Mix,same
2863,,Mix,other
2864,0.896551724137931,tchai,same
2865,0.7474226804123711,tchai,other
2866,0.7777777777777778,sibelius,same
2867,0.8520408163265306,sibelius,other
2868,0.9285714285714286,bach,same
2869,0.6820512820512821,bach,other
2870,0.896551724137931,mozart,same
2871,0.634020618556701,mozart,other
2872,0.7931034482758621,glazounov,same
2873,0.7628865979381443,glazounov,other
2874,0.8648648648648649,free,same
2875,0.7258064516129032,free,other
2876,0.9090909090909091,gamme,same
2877,0.7597765363128491,gamme,other
2878,0.8699551569506726,Mix,same
2879,,Mix,other
2880,0.9310344827586207,tchai,same
2881,0.5567010309278351,tchai,other
2882,0.8928571428571429,sibelius,same
2883,0.7128205128205128,sibelius,other
2884,0.8571428571428571,bach,same
2885,0.5641025641025641,bach,other
2886,0.8275862068965517,mozart,same
2887,0.7010309278350515,mozart,other
2888,0.9310344827586207,glazounov,same
2889,0.7731958762886598,glazounov,other
2890,0.5405405405405406,free,same
2891,0.6774193548387096,free,other
2892,0.7906976744186046,gamme,same
2893,0.6777777777777778,gamme,other
2894,0.8295964125560538,Mix,same
2895,,Mix,other
2896,1.0,tchai,same
2897,0.6597938144329897,tchai,other
2898,0.8148148148148148,sibelius,same
2899,0.6020408163265306,sibelius,other
2900,0.9285714285714286,bach,same
2901,0.6871794871794872,bach,other
2902,0.896551724137931,mozart,same
2903,0.6958762886597938,mozart,other
2904,0.9310344827586207,glazounov,same
2905,0.7371134020618557,glazounov,other
2906,0.8918918918918919,free,same
2907,0.8064516129032258,free,other
2908,0.9090909090909091,gamme,same
2909,0.7374301675977654,gamme,other
2910,0.8161434977578476,Mix,same
2911,,Mix,other
2912,0.9310344827586207,tchai,same
2913,0.6494845360824743,tchai,other
2914,0.8571428571428571,sibelius,same
2915,0.49230769230769234,sibelius,other
2916,0.9285714285714286,bach,same
2917,0.6923076923076923,bach,other
2918,0.7931034482758621,mozart,same
2919,0.6237113402061856,mozart,other
2920,0.9655172413793104,glazounov,same
2921,0.6907216494845361,glazounov,other
2922,0.6486486486486487,free,same
2923,0.7688172043010753,free,other
2924,0.8372093023255814,gamme,same
2925,0.8166666666666667,gamme,other
2926,0.8340807174887892,Mix,same
2927,,Mix,other
2928,0.8620689655172413,tchai,same
2929,0.6494845360824743,tchai,other
2930,0.8571428571428571,sibelius,same
2931,0.5128205128205128,sibelius,other
2932,0.8571428571428571,bach,same
2933,0.6974358974358974,bach,other
2934,0.7931034482758621,mozart,same
2935,0.711340206185567,mozart,other
2936,0.896551724137931,glazounov,same
2937,0.6804123711340206,glazounov,other
2938,0.6486486486486487,free,same
2939,0.6075268817204301,free,other
2940,0.8372093023255814,gamme,same
2941,0.6833333333333333,gamme,other
2942,0.7847533632286996,Mix,same
2943,,Mix,other
2944,0.9655172413793104,tchai,same
2945,0.5979381443298969,tchai,other
2946,0.8518518518518519,sibelius,same
2947,0.6632653061224489,sibelius,other
2948,1.0,bach,same
2949,0.6358974358974359,bach,other
2950,0.896551724137931,mozart,same
2951,0.6597938144329897,mozart,other
2952,0.896551724137931,glazounov,same
2953,0.7268041237113402,glazounov,other
2954,0.6216216216216216,free,same
2955,0.5860215053763441,free,other
2956,0.8863636363636364,gamme,same
2957,0.8156424581005587,gamme,other
2958,0.7892376681614349,Mix,same
2959,,Mix,other
2960,0.9655172413793104,tchai,same
2961,0.8505154639175257,tchai,other
2962,0.8888888888888888,sibelius,same
2963,0.6275510204081632,sibelius,other
2964,0.8928571428571429,bach,same
2965,0.6,bach,other
2966,0.8620689655172413,mozart,same
2967,0.8298969072164949,mozart,other
2968,0.9655172413793104,glazounov,same
2969,0.6752577319587629,glazounov,other
2970,0.7837837837837838,free,same
2971,0.6666666666666666,free,other
2972,0.8409090909090909,gamme,same
2973,0.6480446927374302,gamme,other
2974,0.8295964125560538,Mix,same
2975,,Mix,other
2976,0.9655172413793104,tchai,same
2977,0.7216494845360825,tchai,other
2978,0.7407407407407407,sibelius,same
2979,0.7806122448979592,sibelius,other
2980,0.9642857142857143,bach,same
2981,0.6461538461538462,bach,other
2982,0.896551724137931,mozart,same
2983,0.7010309278350515,mozart,other
2984,0.896551724137931,glazounov,same
2985,0.7938144329896907,glazounov,other
2986,0.7297297297297297,free,same
2987,0.6505376344086021,free,other
2988,0.7954545454545454,gamme,same
2989,0.7094972067039106,gamme,other
2990,0.8923766816143498,Mix,same
2991,,Mix,other
2992,0.8275862068965517,tchai,same
2993,0.711340206185567,tchai,other
2994,0.9285714285714286,sibelius,same
2995,0.5846153846153846,sibelius,other
2996,1.0,bach,same
2997,0.6410256410256411,bach,other
2998,0.896551724137931,mozart,same
2999,0.7371134020618557,mozart,other
3000,0.896551724137931,glazounov,same
3001,0.7422680412371134,glazounov,other
3002,0.8108108108108109,free,same
3003,0.7204301075268817,free,other
3004,0.7906976744186046,gamme,same
3005,0.7555555555555555,gamme,other
3006,0.8116591928251121,Mix,same
3007,,Mix,other
3008,0.9655172413793104,tchai,same
3009,0.7268041237113402,tchai,other
3010,0.8214285714285714,sibelius,same
3011,0.558974358974359,sibelius,other
3012,0.75,bach,same
3013,0.6153846153846154,bach,other
3014,0.7586206896551724,mozart,same
3015,0.6701030927835051,mozart,other
3016,0.896551724137931,glazounov,same
3017,0.7061855670103093,glazounov,other
3018,0.6216216216216216,free,same
3019,0.7688172043010753,free,other
3020,0.9069767441860465,gamme,same
3021,0.8055555555555556,gamme,other
3022,0.852017937219731,Mix,same
3023,,Mix,other
3024,0.9310344827586207,tchai,same
3025,0.711340206185567,tchai,other
3026,0.8148148148148148,sibelius,same
3027,0.4744897959183674,sibelius,other
3028,0.8928571428571429,bach,same
3029,0.717948717948718,bach,other
3030,0.7586206896551724,mozart,same
3031,0.8505154639175257,mozart,other
3032,0.9655172413793104,glazounov,same
3033,0.6391752577319587,glazounov,other
3034,0.7297297297297297,free,same
3035,0.7365591397849462,free,other
3036,0.7954545454545454,gamme,same
3037,0.7374301675977654,gamme,other
3038,0.7668161434977578,Mix,same
3039,,Mix,other
3040,0.9310344827586207,tchai,same
3041,0.7628865979381443,tchai,other
3042,0.9629629629629629,sibelius,same
3043,0.7040816326530612,sibelius,other
3044,0.9642857142857143,bach,same
3045,0.7435897435897436,bach,other
3046,0.7241379310344828,mozart,same
3047,0.6649484536082474,mozart,other
3048,0.896551724137931,glazounov,same
3049,0.8608247422680413,glazounov,other
3050,0.6486486486486487,free,same
3051,0.7043010752688172,free,other
3052,0.8863636363636364,gamme,same
3053,0.7597765363128491,gamme,other
3054,0.8968609865470852,Mix,same
3055,,Mix,other
3056,0.896551724137931,tchai,same
3057,0.8865979381443299,tchai,other
3058,0.8928571428571429,sibelius,same
3059,0.4461538461538462,sibelius,other
3060,0.8928571428571429,bach,same
3061,0.5538461538461539,bach,other
3062,0.8620689655172413,mozart,same
3063,0.7835051546391752,mozart,other
3064,0.9310344827586207,glazounov,same
3065,0.711340206185567,glazounov,other
3066,0.6486486486486487,free,same
3067,0.6989247311827957,free,other
3068,0.8837209302325582,gamme,same
3069,0.8,gamme,other
3070,0.8475336322869955,Mix,same
3071,,Mix,other
3072,0.896551724137931,tchai,same
3073,0.7371134020618557,tchai,other
3074,0.8148148148148148,sibelius,same
3075,0.7857142857142857,sibelius,other
3076,1.0,bach,same
3077,0.6461538461538462,bach,other
3078,0.7586206896551724,mozart,same
3079,0.6597938144329897,mozart,other
3080,0.896551724137931,glazounov,same
3081,0.7164948453608248,glazounov,other
3082,0.8378378378378378,free,same
3083,0.6881720430107527,free,other
3084,0.9090909090909091,gamme,same
3085,0.7430167597765364,gamme,other
3086,0.8295964125560538,Mix,same
3087,,Mix,other
3088,0.896551724137931,tchai,same
3089,0.5979381443298969,tchai,other
3090,0.7777777777777778,sibelius,same
3091,0.7346938775510204,sibelius,other
3092,0.9285714285714286,bach,same
3093,0.6,bach,other
3094,0.8275862068965517,mozart,same
3095,0.6082474226804123,mozart,other
3096,0.8620689655172413,glazounov,same
3097,0.6237113402061856,glazounov,other
3098,0.7837837837837838,free,same
3099,0.6397849462365591,free,other
3100,0.75,gamme,same
3101,0.7150837988826816,gamme,other
3102,0.7443946188340808,Mix,same
3103,,Mix,other
3104,0.8620689655172413,tchai,same
3105,0.7989690721649485,tchai,other
3106,0.8888888888888888,sibelius,same
3107,0.42857142857142855,sibelius,other
3108,0.9642857142857143,bach,same
3109,0.6564102564102564,bach,other
3110,0.6551724137931034,mozart,same
3111,0.6752577319587629,mozart,other
3112,0.896551724137931,glazounov,same
3113,0.7474226804123711,glazounov,other
3114,0.7297297297297297,free,same
3115,0.6505376344086021,free,other
3116,0.8863636363636364,gamme,same
3117,0.8156424581005587,gamme,other
3118,0.8609865470852018,Mix,same
3119,,Mix,other
3120,0.896551724137931,tchai,same
3121,0.7319587628865979,tchai,other
3122,0.9285714285714286,sibelius,same
3123,0.46153846153846156,sibelius,other
3124,0.9285714285714286,bach,same
3125,0.7025641025641025,bach,other
3126,0.7586206896551724,mozart,same
3127,0.6030927835051546,mozart,other
3128,0.9655172413793104,glazounov,same
3129,0.6134020618556701,glazounov,other
3130,0.7297297297297297,free,same
3131,0.6344086021505376,free,other
3132,0.9069767441860465,gamme,same
3133,0.6388888888888888,gamme,other
3134,0.7757847533632287,Mix,same
3135,,Mix,other
3136,0.9655172413793104,tchai,same
3137,0.7783505154639175,tchai,other
3138,1.0,sibelius,same
3139,0.6,sibelius,other
3140,1.0,bach,same
3141,0.6307692307692307,bach,other
3142,0.896551724137931,mozart,same
3143,0.7061855670103093,mozart,other
3144,0.896551724137931,glazounov,same
3145,0.6391752577319587,glazounov,other
3146,0.7297297297297297,free,same
3147,0.6720430107526881,free,other
3148,0.7209302325581395,gamme,same
3149,0.7166666666666667,gamme,other
3150,0.7623318385650224,Mix,same
3151,,Mix,other
3152,0.896551724137931,tchai,same
3153,0.7371134020618557,tchai,other
3154,0.7857142857142857,sibelius,same
3155,0.6564102564102564,sibelius,other
3156,0.9642857142857143,bach,same
3157,0.6666666666666666,bach,other
3158,0.8620689655172413,mozart,same
3159,0.7216494845360825,mozart,other
3160,0.9310344827586207,glazounov,same
3161,0.7268041237113402,glazounov,other
3162,0.7027027027027027,free,same
3163,0.7849462365591398,free,other
3164,0.8372093023255814,gamme,same
3165,0.7722222222222223,gamme,other
3166,0.8968609865470852,Mix,same
3167,,Mix,other
3168,0.9310344827586207,tchai,same
3169,0.7319587628865979,tchai,other
3170,0.9629629629629629,sibelius,same
3171,0.6173469387755102,sibelius,other
3172,1.0,bach,same
3173,0.6564102564102564,bach,other
3174,0.896551724137931,mozart,same
3175,0.5515463917525774,mozart,other
3176,0.8620689655172413,glazounov,same
3177,0.6701030927835051,glazounov,other
3178,0.7837837837837838,free,same
3179,0.7150537634408602,free,other
3180,0.8181818181818182,gamme,same
3181,0.8268156424581006,gamme,other
3182,0.820627802690583,Mix,same
3183,,Mix,other
3184,0.896551724137931,tchai,same
3185,0.7010309278350515,tchai,other
3186,0.7857142857142857,sibelius,same
3187,0.6153846153846154,sibelius,other
3188,1.0,bach,same
3189,0.6051282051282051,bach,other
3190,0.8275862068965517,mozart,same
3191,0.7010309278350515,mozart,other
3192,0.9310344827586207,glazounov,same
3193,0.7680412371134021,glazounov,other
3194,0.7567567567567568,free,same
3195,0.7204301075268817,free,other
3196,0.9302325581395349,gamme,same
3197,0.7722222222222223,gamme,other
3198,0.7713004484304933,Mix,same
3199,,Mix,other
3200,0.896551724137931,tchai,same
3201,0.6185567010309279,tchai,other
3202,0.9285714285714286,sibelius,same
3203,0.6410256410256411,sibelius,other
3204,0.8928571428571429,bach,same
3205,0.7128205128205128,bach,other
3206,0.6551724137931034,mozart,same
3207,0.7577319587628866,mozart,other
3208,0.9310344827586207,glazounov,same
3209,0.7422680412371134,glazounov,other
3210,0.6486486486486487,free,same
3211,0.6021505376344086,free,other
3212,0.813953488372093,gamme,same
3213,0.7444444444444445,gamme,other
3214,0.874439461883408,Mix,same
3215,,Mix,other
3216,0.896551724137931,tchai,same
3217,0.8041237113402062,tchai,other
3218,0.9642857142857143,sibelius,same
3219,0.6461538461538462,sibelius,other
3220,0.8928571428571429,bach,same
3221,0.6615384615384615,bach,other
3222,0.9655172413793104,mozart,same
3223,0.6958762886597938,mozart,other
3224,0.896551724137931,glazounov,same
3225,0.788659793814433,glazounov,other
3226,0.7027027027027027,free,same
3227,0.5483870967741935,free,other
3228,0.9069767441860465,gamme,same
3229,0.6777777777777778,gamme,other
3230,0.8251121076233184,Mix,same
3231,,Mix,other
3232,1.0,tchai,same
3233,0.7680412371134021,tchai,other
3234,0.9259259259259259,sibelius,same
3235,0.6479591836734694,sibelius,other
3236,0.8928571428571429,bach,same
3237,0.6564102564102564,bach,other
3238,0.896551724137931,mozart,same
3239,0.654639175257732,mozart,other
3240,0.9310344827586207,glazounov,same
3241,0.6494845360824743,glazounov,other
3242,0.7567567567567568,free,same
3243,0.6827956989247311,free,other
3244,0.8636363636363636,gamme,same
3245,0.7206703910614525,gamme,other
3246,0.7892376681614349,Mix,same
3247,,Mix,other
3248,0.9655172413793104,tchai,same
3249,0.6391752577319587,tchai,other
3250,0.8571428571428571,sibelius,same
3251,0.46153846153846156,sibelius,other
3252,0.8928571428571429,bach,same
3253,0.5538461538461539,bach,other
3254,0.7931034482758621,mozart,same
3255,0.6494845360824743,mozart,other
3256,0.9310344827586207,glazounov,same
3257,0.7061855670103093,glazounov,other
3258,0.6486486486486487,free,same
3259,0.7634408602150538,free,other
3260,0.7906976744186046,gamme,same
3261,0.7777777777777778,gamme,other
3262,0.8116591928251121,Mix,same
3263,,Mix,other
3264,0.896551724137931,tchai,same
3265,0.6494845360824743,tchai,other
3266,0.9285714285714286,sibelius,same
3267,0.6410256410256411,sibelius,other
3268,0.9642857142857143,bach,same
3269,0.6102564102564103,bach,other
3270,0.8275862068965517,mozart,same
3271,0.6391752577319587,mozart,other
3272,1.0,glazounov,same
3273,0.8144329896907216,glazounov,other
3274,0.7837837837837838,free,same
3275,0.7473118279569892,free,other
3276,0.7674418604651163,gamme,same
3277,0.6222222222222222,gamme,other
3278,0.8116591928251121,Mix,same
3279,,Mix,other
3280,0.9310344827586207,tchai,same
3281,0.6185567010309279,tchai,other
3282,0.6296296296296297,sibelius,same
3283,0.7142857142857143,sibelius,other
3284,0.8571428571428571,bach,same
3285,0.6974358974358974,bach,other
3286,0.7241379310344828,mozart,same
3287,0.520618556701031,mozart,other
3288,0.8275862068965517,glazounov,same
3289,0.6494845360824743,glazounov,other
3290,0.7297297297297297,free,same
3291,0.7419354838709677,free,other
3292,0.8636363636363636,gamme,same
3293,0.7541899441340782,gamme,other
3294,0.7443946188340808,Mix,same
3295,,Mix,other
3296,0.9310344827586207,tchai,same
3297,0.5824742268041238,tchai,other
3298,0.9259259259259259,sibelius,same
3299,0.47959183673469385,sibelius,other
3300,0.8214285714285714,bach,same
3301,0.6666666666666666,bach,other
3302,0.8275862068965517,mozart,same
3303,0.6597938144329897,mozart,other
3304,0.8620689655172413,glazounov,same
3305,0.6597938144329897,glazounov,other
3306,0.7567567567567568,free,same
3307,0.6236559139784946,free,other
3308,0.9090909090909091,gamme,same
3309,0.6703910614525139,gamme,other
3310,0.8654708520179372,Mix,same
3311,,Mix,other
